code,product_name,brands,categories_en,countries_en,nutriscore_grade,nutriscore_score,nova_group,energy_kcal_100g,fat_100g,saturated_fat_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,carbohydrates_100g,ingredients_text,additives_n,labels_en,sat_fat_ratio,protein_density,sugar_density,has_additives,n_ingredients,has_added_sugar,has_palm_oil,claims_healthy,health_claim,actually_unhealthy,is_DE,grade_upper,is_health_marketed
9344962002483,Salted Caramel Flavoured Yogurt,YoPRO,Snacks,Australia,a,-2.0,4.0,58.0,0.5,0.3,3.2,0.1203125,9.5,0.2125,8.5e-05,13.8684375,"skim milk, water, rice starch, unsalted butter, salt, apple and hibiscus concentrate, leman pulp, le 397 kj 248 kj (95 cal) (59 cal) natural flavour, enzyme (lactase), live yoghurt 15.2 g 9.5g cultures, stevia leaf 0.8g 0.5g extract. contains milk. 0.6g 0.4g 6.49 4.09 may be present: free ugars 5.1 g 3.2 g nuts, gluten & soy. 136 mg 85 mg 23% rd 1187 mg 117 mg no preservatives commended dietary intake. no gelatine efrigerated at or below 4°c. no artificial colours me shortly",0.0,"No artificial sweeteners,No preservatives,Health Star Rating,Health Star Rating 5,No added sugar",0.6,0.1637931034482758,0.0551724137931034,0,12,0,0,0,,0,0,A,Other
9344962002872,YoPRO Caramel,Danone,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Fermented dairy desserts with fruits,Yogurts,Fruit yogurts,Yogurts high in protein on a fruit layer",Australia,d,15.0,,394.3595,13.0,3.1,15.4,0.0,32.0,0.86,0.344,29.1,in Au NO ADDED SUGAR Less than 12g of Sugar per serve. 94496211 00287 Servings N,0.0,No added sugar,0.2384615384615384,0.0811442351458504,0.0390506631639405,0,1,1,0,0,,1,1,D,Other
9344962003541,YoPRO Strawberry Watermelon,Danone,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Fermented dairy desserts with fruits,Yogurts,Fruit yogurts,Strawberry yogurts",Australia,a,-4.0,,88.0,0.5,0.3,5.1,0.0,15.0,0.1575,0.063,5.7,,0.0,,0.6,0.1704545454545454,0.0579545454545454,0,1,0,0,0,,0,0,A,Other
9344962003725,Vanilla Bean Yoghurt,Liddells,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts,Vanilla yogurt",Australia,b,2.0,4.0,73.5714285714286,2.14285714285714,1.5,9.71428571428571,0.0,3.28571428571429,0.0964285714285714,0.0385714285714286,10.0714285714286,"Whole Milk, Sugar, Water, Milk Solids, Thickener (1442), Gelatine, Natural Flavours, Stabiliser (410), Acidity Regulators (331,330), Vanilla Bean (0.01%), Live Lactic Acid Cultures (Streptococcus thermophilus, Lactobacillus acidophilus, Bifidobacterium lactis)",5.0,No lactose,0.7000000000000008,0.0446601941747573,0.1320388349514562,1,14,1,0,0,,0,0,B,Other
9344962003824,YoPRO 15g PROTEIN + VITAMIN B12,Danone,"Lacteos,Yogures,Yogures-de-frutas",Australia,a,0.0,4.0,59.0,0.3,0.2,3.5,0.0,10.0,0.105,0.042,3.8,"Skim milk, mixed berries 15% (strawberry puree (10.3%), blackberry puree (0.2%)), water, milk protein, sugar, apple puree, thickeners (tapioca flour), lemon juice concentrate, natural flavour, acidity regulators (citric acid, sodium citrate), sweetener (steviol glycosides), natural colour (beetroot juice concentrate), lactase, live yoghurt cultures.",3.0,"No preservatives,Australian made,Health Star Rating,Health Star Rating 5,Natural flavors,No added sugar",0.6666666666666667,0.1694915254237288,0.059322033898305,1,16,1,0,1,protein,0,0,A,Health-marketed
9344962003831,MIXED BERRIES YOGHURT,YoPRO PERFORM,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts",Australia,a,-3.0,,68.0,0.7,0.4,3.5,0.0,11.5,0.13,0.052,3.8,,0.0,No preservatives,0.5714285714285715,0.1691176470588235,0.0514705882352941,0,1,0,0,0,,0,0,A,Other
9344962003848,Banana Yoghurt,YoPRO PERFORM,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts",Australia,a,-3.0,4.0,69.51652553947,0.685714285714286,0.514285714285714,3.71428571428571,0.0,11.4857142857143,0.13,0.052,4.11428571428571,"Milk, milk protein Serve Size: 175g concentrate, whey protein concentrate (milk), banana Avg Quantity: Per Serving Per 100g puree (2%), cream (milk), Energy 509 kJ 291 kJ natural flavour, thickener (rice (122 Cal) (70 Cal) starch), lemon pulp, live yoghurt 20.1 g 11.5 g cultures (milk), sweetener Protein 3.8g - BCAAs 2.2g 1.2 g Fat-Total 0.79 g - Saturated 0.99 0.5g (steviol glycosides), salt, natural colour (beta carotene) Carbohydrate 7.2 g 25 4.1 9 Contains: milk. Total Sugars 6.5g 3.7 g Sodium 91 mg 52 mg Calcium (55%RDI**)439 mg 251 mg Bifidobacterium lactis per serving 1,505,000,000 cfu (min) per 100g 860,000,000 cfu (min) C. &quot;RDI: Recommended Dietary Intake #cfu: colony forming units No Preservatives No Gelatine No Artificial Colours No Artificial Flavours BCAAS: Isoleucine, Leucine, Valine HEALTH STA RATING",3.0,No preservatives,0.7499999999999992,0.1652227897838904,0.0534302554027505,1,19,1,0,0,,0,0,A,Other
9344962003855,Mango Passionfruit Yoghurt,YoPRO,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Fermented dairy desserts with fruits,Yogurts,Fruit yogurts,Yogurts high in protein on a fruit layer",Australia,a,-3.0,4.0,69.0,0.7,0.4,3.6,0.0,11.5,0.13,0.052,3.9,"milk, milk protein concentrate, whey protein concentrate (milk), mango (1.5%), cream (milk), passionfruit puree (0.5%), thickener (rice starch), natural flavours, live yoghurt cultures (milk), milk minerals, stabilisers (locust bean gum, pectin), sweetener (steviol glycosides), salt, lemon pulp, natural colour (paprika extract)",4.0,"No artificial flavors,No preservatives",0.5714285714285715,0.1666666666666666,0.0521739130434782,1,16,0,0,0,,0,0,A,Other
9344962003930,YoPRO Salted Caramel Flavoured Protein,Danone,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts",Australia,a,-3.0,4.0,60.0,0.4,0.3,3.4,0.0,10.0,0.2175,0.087,3.8,"Fuel Your Jou 159 added acked with naturally orng prote no artificial sweeners, colours, YOPRO High Protein yoghurt is a tasty ack empower you to achieve your goa at NO ADDED NO ARTIFIC SUGAR SWEETENER HIGH QUALITY PROTEIN ☑ SUPPORTS PRODUCTION WITH CALCU ERGY ON INFORMATION Ingredients: Skim milk, thickener (rice Serve Size: 150g starch), salt, natural colour (apple and Per Serving Per 100g hibiscus), butter (milk), natural flavours, 372 kJ 248 kJ (89 Cal) (59 Cal) lemon pulp, sweetener (steviol glycosides), enzyme (lactase), live yoghurt cultures (milk). 0.4 0.2 g Tool 5.6 37 15.0 10.0 g 0.64g Contains: milk. No Preservatives No Gelatine 131 mg mg Artificial Colours 5.134g 185 mg mg Artificial Flavours mended Dietary ke. When consumed as part of a healthy aried diet. 15/09/25 18:30 www.yopro.com.au @yoproau C 厝 Scan here for more 2967",1.0,"No preservatives,Natural flavors,No added sugar",0.7499999999999999,0.1666666666666666,0.0566666666666666,1,12,1,0,1,protein,0,0,A,Health-marketed
9344962003961,Liddell probiotic blueberry yoghurt,Liddells,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts",Australia,c,4.0,4.0,90.0,2.7142857142857,1.9285714285714,11.785714285714,0.0,4.0714285714286,0.12321428571428,0.049285714285712,12.071428571429,"whole milk, sugar, blueberries (4%), milk solids, gelatine, corn starch, flavour, stabilisers (440, 410), live lactic acid cultures (streptococcus thermophilus, loctobacillus acidophilus, bifodobacterium loctis), acidity regulators (331, 330), natural colour (purple carrot), gelling agent (509). contains milk. liddells lactose free yoghurt uses the lactase enzyme.",6.0,"No gluten,No lactose",0.7105263157894668,0.0452380952380955,0.1309523809523778,1,16,1,0,0,,0,0,C,Other
9344962004135,Perform Strawberry Yogurt,Danone,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts",Australia,a,-4.0,,69.0,0.7,0.4,3.4,0.0,11.5,0.13,0.052,3.9,,0.0,No preservatives,0.5714285714285715,0.1666666666666666,0.0492753623188405,0,1,0,0,0,,0,0,A,Other
9344962004159,Salted Caramel Flavoured Yoghurt,YoPRO,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts",Australia,a,-2.0,4.0,58.75,0.5,0.3125,3.1875,0.0,9.5,0.2125,0.085,3.8125,"Skim milk, water, thickener (rice starch), butter (milk), salt, natural colour (apple and hibiscus), lemon pulp, natural flavours, sweetener (steviol glycosides), enzyme (lactase), live yoghurt cultures (milk)",1.0,"No preservatives,Australian made",0.625,0.1617021276595744,0.0542553191489361,1,11,0,0,0,,0,0,A,Other
9344962004166,YoPRO Strawberry Watermelon,Danone,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts",Australia,a,-3.0,,58.125,0.3125,0.1875,3.3125,0.0,9.5,0.103125,0.04125,4.1875,,0.0,,0.6,0.1634408602150537,0.0569892473118279,0,1,0,0,0,,0,0,A,Other
9344962004203,YoPRO PERFORM Mixed Berries,Danone,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts",Australia,a,-3.0,4.0,68.0,0.7,0.4,3.5,0.0,11.5,0.13,0.052,3.8,"_Milk_, _milk_ protein concentrate, whey protein concentrate (_milk_), cream (_milk_), fruit (0.5%) [strawberry puree (0.3%), blackberry puree (0.2%)], apple puree, rice starch, lemon pulp, natural flavours, tapioca flour, live yoghurt cultures (including Bifidobacterium lactis), natural colour (purple carrot), sweetener (steviol glycosides), salt, _milk_ minerals. Contains: _milk_. NO PRESERVATIVES OR GELATINE NO ARTIFICIAL COLOURS OR ARTIFICIAL FLAVOURS",1.0,No preservatives,0.5714285714285715,0.1691176470588235,0.0514705882352941,1,16,0,0,0,,0,0,A,Other
9344962004401,YoPRO PERFORM Mixed Berries Yoghurt,YoPRO,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts",Australia,a,-3.0,4.0,68.6970773012837,0.685714285714286,0.4,3.48571428571429,0.0,11.4857142857143,0.13,0.052,3.88571428571429,"Milk, milk protein concentrate, whey protein concentrate (milk), cream (milk), mixed berries (0.5%) [strawberry puree (0.3%), blackberry puree (0.2%)], apple puree, thickeners (rice starch, tapioca flour), lemon pulp, live yoghurt cultures (milk), natural flavours, natural colour (purple carrot), sweetener (steviol glycosides), salt, milk minerals.",1.0,"No preservatives,Australian made,Health Star Rating,Health Star Rating 5,No added sugar",0.583333333333333,0.1671936381709746,0.0507403578528828,1,16,0,0,0,,0,0,A,Other
9344962004524,Gut Health,ACTIVIA,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Fermented dairy desserts with fruits,Yogurts,Fruit yogurts",Australia,b,2.0,4.0,78.125,3.8125,2.375,5.375,0.3125,4.375,0.1453125,0.058125,6.3125,"Milk, milk solids, mixed berries (7.3%) (strawberry, blackberry, blueberry, raspberry), thickeners (1442) - flavour, live lactic acid cultures (milk) (Bifidobacterium animalis subspecies lactis CNCM I-2494, Streptococcus thermophilus, 4. Lactococcus lactis and Lactobacillus bulgaricus), milk minerals, enzyme (lactase), natural colour (black carrot, blackcurrant), sweetener (steviol glycosides), lemon pulp, salt.",2.0,"Health Star Rating,Health Star Rating 4",0.6229508196721312,0.056,0.0688,1,17,0,0,0,,0,0,B,Other
9344962004531,Gut Health Yogurt Mango,Activia,Yo,Australia,b,2.0,,80.0,3.8125,2.4,6.0,0.2,5.0,0.1475,0.059,6.6875,,0.0,,0.6295081967213114,0.0625,0.075,0,1,0,0,0,,0,0,B,Other
9344988000074,Pizza Pepperoni Ristorante,Dr. Oetker,"Frozen foods,Meals,Pizzas pies and quiches,Pizzas,Frozen pizzas and pies,Frozen pizzas",Australia,c,4.0,,273.870967741935,11.8387096774194,4.51612903225806,1.0,0.580645161290323,9.93548387096774,0.367741935483871,0.147096774193548,30.6129032258065,,0.0,,0.3814713896457747,0.0362779740871614,0.0036513545347467,0,1,0,0,0,,0,0,C,Other
93450645,Go Natural Snack Bar - Almond & Cashew,Go Natural,"Snacks,Sweet snacks,Bars,Cereal bars,Fruits cereal bars,Cereal bar with fruits fortified with vitamins and minerals","Australia,France",d,13.0,4.0,507.754408248,35.5555555555556,4.88888888888889,13.5555555555556,0.0,16.8888888888889,0.0277777777777778,0.0111111111111111,31.1111111111111,"Peanuts (36%), Seeds (18%) [Sunflower, Sesame (5%), Pepita (4%)], Rice Syrup, Cashews (11%), Almonds (8%), Honey, Puffed Rice (Rice, Rice Bran), Prebiotic Fibre (Inulin).",0.0,"No gluten,Health Star Rating,Health Star Rating 4.5",0.1374999999999998,0.0332619246914345,0.0266970711339146,0,11,1,0,0,,1,1,D,Other
9345126000093,Australian Cultured Butter,"Pepe Saya,Om","Dairies,Fats,Spreads,Spreadable fats,Animal fats,Dairy spreads,Milkfat,Butters,Salted butters",Australia,e,28.0,2.0,743.2,82.0,54.0,0.7,0.0,0.6,1.7875,0.715,0.7,"Cream (from pasteurised cows milk), culture, salt 1.5% (0.75% Olsson's Dairy Salt, 0.75% Olsson's Salt Flakes). Minimum fat content: 82% CONTAINS: MILK Refrigerate at or below 0-4°C",0.0,,0.6585365853658537,0.0008073196986006,0.0009418729817007,0,4,0,0,0,,1,1,E,Other
9320895001038,LOWER CARB WRAP,Diego's,"Sandwiches,Wraps,Sandwich-wrap",Australia,c,3.0,,265.29636711281,7.8,0.8,3.0,30.6,6.8,1.48,0.592,26.2,,0.0,Australian made,0.1025641025641025,0.0256317117117117,0.0113081081081081,0,1,0,0,0,,0,0,C,Other
9321325001093,Honey mustard sauce,,"Condiments,Sauces,Mustards",Australia,c,9.0,,93.392857142857,6.0714285714286,2.6785714285714,4.2857142857143,0.0,1.7857142857143,1.1875,0.475,7.8571428571429,,0.0,,0.4411764705882285,0.0191204588910135,0.0458891013384323,0,1,0,0,0,,0,0,C,Other
9321582002697,Organic Greens Blend,vital®,Plant-based foods and beverages,Australia,c,10.0,,363.288718929254,3.4,1.2,5.2,35.6,35.6,1.65,0.66,46.0,,0.0,"No gluten,Vegetarian,Vegan",0.3529411764705882,0.0979936842105264,0.0143136842105263,0,1,0,0,0,,0,0,C,Other
9321728005025,Rosemary,Planet Organic,"Plant-based foods and beverages,Plant-based foods,Condiments,Culinary plants,Herbs and spices,Aromatic plants,Herbs,Rosemary",Australia,a,-5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,organic rosemary,0.0,,,,,0,1,0,0,0,,0,0,A,Other
9321885004558,Bakers Bread Flour,"Wallaby, Laucke","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Flours,Cereal flours,Wheat flours",Australia,a,-1.0,1.0,342.8,2.0,0.3,0.7,4.0,11.2,0.0025,0.001,68.0,"Unbleached Wheat Flour, Vitamins (Thiamine Folic Acid).",0.0,"Australian made,Health Star Rating,Health Star Rating 4",0.15,0.0326721120186697,0.0020420070011668,0,2,0,0,0,,0,0,A,Other
9321941002023,THIN PORK RECIPE SAUSAGES,THE BRITISH SAUSAGE CO.,"Meats and their products,Meats,Prepared meats,Sausages",Australia,d,15.0,,190.439770554493,11.45,4.35,1.61,0.0,13.55,1.88,0.752,8.23,,0.0,Australian made,0.3799126637554585,0.0711511044176708,0.0084541164658634,0,1,0,0,0,,1,1,D,Other
9322042000406,fresh milk,Norco,"Dairies,Milks (liquid and powder),Milks,Whole milks",Australia,c,4.0,1.0,65.2,3.6,2.4,4.12,0.0,3.32,0.098,0.0392,4.8,Full Cream Milk,0.0,,0.6666666666666666,0.050920245398773,0.0631901840490797,0,1,0,0,0,,0,0,C,Other
9322092000012,EXTRA LEAN 6 BEEF BURGERS,PEPPERCORN,"Meats and their products,Meats",Australia,c,5.0,4.0,148.859543817527,8.07228915662651,2.89156626506024,1.20481927710843,3.01204819277108,13.3734939759036,1.12951807228916,0.451807228915663,5.54216867469879,"Australian Beef (70%), Carrot, Sautéed Onion, Rice Flour, Salt, Parsley, Preservative (223 (Sulphites)). Mineral Salt (451), Herbs & Spices, Spice Extract (Paprika Oleoresin).",3.0,"No gluten,Australian made,Health Star Rating,Health Star Rating 4",0.3582089552238803,0.0898396813058685,0.0080936649825106,1,9,0,0,0,,0,0,C,Other
9322092000029,Extra Lean 7 Beef Sausages,Peppercorn,"Meats and their products,Meats",Australia,c,3.0,4.0,150.0,5.1,1.9,0.8,1.3,8.6,0.7225,0.289,3.5,"australian beef (702) carrot, sautéed onion rice flour salt parsley preservative (223). mineral salt (451), herbs&spices spice extract (paprika oleoresin natural hog casing cooking guide",2.0,"No gluten,Health Star Rating,Health Star Rating 4",0.3725490196078431,0.0573333333333333,0.0053333333333333,1,3,0,0,0,,0,0,C,Other
9322248001290,OAT SLICE,All Natural Bakery,Snacks,Australia,e,20.0,,183.0,21.8,13.8,20.0,0.0,5.9,0.0,0.168,52.0,"Organic wholemeal wheat flour, organically produced honey, organic coconut oil, salt free butter (cream (milk), water), yoghurt coating (10%) (low fat milk solids, vegetable oil, yoghurt solids (milk), emulsifier (soy lecithin), natural flavour), currants & sultanas (6%), natural strawberry flavour, baking powder.",0.0,"Australian made,Natural flavors",0.6330275229357798,0.0322404371584699,0.1092896174863388,0,13,0,0,0,,1,1,E,Other
9322582000706,GLUCOJEL JELLY BEANS,GLUCOJEL,"Snacks,Sweet snacks,Confectioneries,Candies,Gummi candies,Jelly beans",Australia,e,23.0,,353.728489483747,4.0,4.0,58.4,0.0,4.0,0.14,0.056,87.2,,0.0,Australian made,1.0,0.0113081081081081,0.1650983783783786,0,1,0,0,0,,1,1,E,Other
9322666000066,High Protein Fetta,Riverina Dairy Co.,"Dairies,Fermented foods,Fermented milk products,Cheeses",Australia,d,17.0,3.0,207.93499043977,12.0,8.3,0.1,0.0,24.0,3.0,1.2,1.0,"Pasteurised Cow's Milk, Milk Solids, Salt, Cultures (from Milk), Non-Animal Rennet. Contains: Milk",0.0,Australian made,0.6916666666666668,0.1154206896551727,0.0004809195402298,0,5,0,0,1,protein,1,1,D,Health-marketed
9322666001353,CYPRUS STYLE HALOUMI GRILLING CHEESE,RIVERINA DAIRY CO.,"Dairies,Fermented foods,Fermented milk products,Cheeses",Australia,d,18.0,3.0,285.213511790949,22.0,15.3333333333333,2.0,0.0,19.5555555555556,2.5,1.0,2.44444444444444,"Pasteurised Cow's Milk, Non-Animal Rennet",0.0,Australian made,0.6969696969696955,0.0685646182495347,0.0070122905027933,0,2,0,0,0,,1,1,D,Other
9322770000044,Kangaroo Island Free Range Eggs,Fryar’s,"Farming products,Eggs,Chicken eggs",Australia,a,0.0,,142.341193966433,9.88888888888889,3.33333333333333,0.333333333333333,0.0,12.2222222222222,0.338888888888889,0.135555555555556,1.33333333333333,,0.0,,0.3370786516853929,0.0858656716417908,0.0023417910447761,0,1,0,0,0,,0,0,A,Other
9322802002237,Baked fruit filled Bars,LEDA,"Snacks,Sweet snacks,Bars,Cereal bars","Australia,New Zealand",d,13.0,4.0,325.26316,0.9,0.2,48.0,5.3,4.1,0.23026,0.092,73.0,"Fruit Filling (40%) (Sultanas, Dates, Mixed Berries (3%) (Blueberries, Raspberries, Blackberries, Black Currants, Red Currants), Natural Flavour, Natural Colour (e162)), Gluten Free Blend (Tapioca Starch, Chickpea Flour), Dates, Sultanas, Raising Agent (Sodium Bicarbonate).",2.0,"Vegetarian,No gluten,Vegan,Australian made,No added sugar,Plant-based",0.2222222222222222,0.0126051779119405,0.1475728145788167,1,14,0,0,0,,1,1,D,Other
9322969000015,Corn Thins Original,Real Foods,"Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Salty snacks,Appetizers,Biscuits and crackers,Cereals and their products,Breads,Crackers (Appetizers),Corn-thins","Australia,France,New Zealand,United Kingdom",a,-1.0,3.0,382.409177820267,3.33333333333333,0.555555555555556,0.555555555555556,7.22222222222222,10.0,0.652777777777778,0.261111111111111,71.1111111111111,"maize (99%), vegetable oil, sea salt",0.0,"No gluten,Kosher,Australian made,Health Star Rating,Health Star Rating 4.5",0.166666666666667,0.02615,0.0014527777777777,0,3,0,0,0,,0,0,A,Other
9322969000022,Corn thins,Real Foods,"Snacks,Salty snacks,Sweet snacks,Appetizers,Biscuits and cakes,Biscuits and crackers,Biscuits,Crackers (Appetizers)","Australia,France",b,2.0,,391.0,5.7,0.1,0.8,0.0,10.8,0.5,0.2,64.4,"Maize (89%), Linseed (6%), Soy (2%), Chia Seeds (1%), Linseed Oil, Sea Salt, Antioxidant (Rosemary Extract).",1.0,"Health Star Rating,Health Star Rating 4.5",0.0175438596491228,0.027621483375959,0.0020460358056265,1,7,0,0,0,,0,0,B,Other
9322969000039,Corn Thins Multigrain,Real Foods,"Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Salty snacks,Appetizers,Biscuits and crackers,Cereals and their products,Crackers (Appetizers),Puffed cereal cakes,Puffed multigrain cakes","Australia,New Zealand",a,-1.0,3.0,377.777777777778,3.4,0.5,0.7,6.8,10.6,0.6475,0.259,72.1,"Maize (78%), Sorghum (6%), Brown Rice (6%), Buckwheat (4.5%), Millet (2%), Sunflower and/or Canola Oil, Sea Salt. MAY CONTAIN SESAME AND SOY",0.0,"No gluten,Kosher,No GMOs,Health Star Rating,Health Star Rating 4.5",0.1470588235294117,0.0280588235294117,0.0018529411764705,0,7,0,0,0,,0,0,A,Other
